1681358700,5,102
1681359000,5,78
1681359300,5,56
1681359600,5,55
1681359900,5,54
1681360200,5,28
1681360500,5,64
1681360800,5,57
1681361100,5,60
1681361400,5,62
1681361700,5,92
1681362000,5,54
1681362300,5,90
1681362600,5,41
1681362900,5,96
1681363200,5,95
1681363500,5,80
1681363800,5,75
1681364100,5,41
1681364400,5,24
1681364700,5,15
1681365000,5,34
1681365300,5,71
1681365600,5,62
1681365900,5,63
1681366200,5,60
1681366500,5,34
1681366800,5,25
1681367100,5,32
1681367400,5,29
1681367700,5,70
1681368000,5,63
1681368300,5,64
1681368600,5,63
1681368900,5,36
1681369200,5,27
1681369500,5,30
1681369800,5,25
1681370100,5,68
1681370400,5,81
1681370700,5,66
1681371000,5,65
1681371300,5,38
1681371600,5,29
1681371900,5,30
1681372200,5,54
1681372500,5,65
1681372800,5,64
1681373100,5,67
1681373400,5,64
1681373700,5,63
1681374000,5,30
1681374300,5,23
1681374600,5,22
1681374900,5,63
1681375200,5,79
1681375500,5,88
1681375800,5,68
1681376100,5,43
1681376400,5,32
1681376700,5,24
1681377000,5,21
1681377300,5,59
1681377600,5,77
1681377900,5,69
1681378200,5,70
1681378500,5,35
1681378800,5,51
1681379100,5,53
1681379400,5,58
1681379700,5,50
1681380000,5,90
1681380300,5,71
1681380600,5,42
1681380900,5,63
1681381200,5,43
1681381500,5,62
1681381800,5,63
1681382100,5,69
1681382400,5,28
1681382700,5,81
1681383000,5,72
1681383300,5,55
1681383600,5,45
1681383900,5,42
1681384200,5,25
1681384500,5,34
1681384800,5,57
1681385100,5,60
1681385400,5,73
1681385700,5,65
1681386000,5,69
1681386300,5,23
1681386600,5,89
1681386900,5,74
1681387200,5,9
1681387500,5,70
1681387800,5,34
1681388100,5,28
1681388400,5,24
1681388700,5,3
1681389000,5,85
1681389300,5,97
1681389600,5,76
1681389900,5,82
1681390200,5,65
1681390500,5,95
1681390800,5,38
1681391100,5,15
1681391400,5,42
1681391700,5,86
1681392000,5,76
1681392300,5,67
1681392600,5,57
1681392900,5,31
1681393200,5,46
1681393500,5,57
1681393800,5,74
1681394100,5,55
1681394400,5,43
1681394700,5,27
1681395000,5,18
1681395300,5,38
1681395600,5,66
1681395900,5,59
1681396200,5,60
1681396500,5,59
1681396800,5,20
1681397100,5,63
1681397400,5,51
1681397700,5,53
1681398000,5,59
1681398300,5,62
1681398600,5,61
1681398900,5,39
1681399200,5,39
1681399500,5,35
1681399800,5,32
1681400100,5,63
1681400400,5,75
1681400700,5,63
1681401000,5,63
1681401300,5,42
1681401600,5,32
1681401900,5,23
1681402200,5,30
1681402500,5,61
1681402800,5,73
1681403100,5,64
1681403400,5,65
1681403700,5,45
1681404000,5,33
1681404300,5,25
1681404600,5,28
1681404900,5,59
1681405200,5,61
1681405500,5,65
1681405800,5,56
1681406100,5,65
1681406400,5,58
1681406700,5,40
1681407000,5,19
1681407300,5,16
1681407600,5,0
1681407900,5,74
1681408200,5,86
1681408500,5,67
1681408800,5,37
1681409100,5,28
1681409400,5,21
1681409700,5,18
1681410000,5,0
1681410300,5,83
1681324200,6,88
1681324500,6,68
1681324800,6,64
1681325100,6,30
1681325400,6,23
1681325700,6,18
1681326000,6,0
1681326300,6,82
1681326600,6,70
1681326900,6,70
1681327200,6,43
1681327500,6,32
1681327800,6,25
1681328100,6,18
1681328400,6,2
1681328700,6,80
1681329000,6,92
1681329300,6,72
1681329600,6,11
1681329900,6,68
1681330200,6,59
1681330500,6,42
1681330800,6,41
1681331100,6,44
1681331400,6,37
1681331700,6,45
1681332000,6,61
1681332300,6,59
1681332600,6,61
1681332900,6,67
1681333200,6,50
1681333500,6,43
1681333800,6,90
1681334100,6,72
1681334400,6,67
1681334700,6,31
1681335000,6,20
1681335300,6,8
1681335600,6,66
1681335900,6,95
1681336200,6,75
1681336500,6,74
1681336800,6,43
1681337100,6,33
1681337400,6,21
1681337700,6,44
1681338000,6,59
1681338300,6,71
1681338600,6,76
1681338900,6,57
1681339200,6,73
1681339500,6,63
1681339800,6,24
1681340100,6,34
1681340400,6,54
1681340700,6,71
1681341000,6,77
1681341300,6,67
1681341600,6,66
1681341900,6,57
1681342200,6,27
1681342500,6,56
1681342800,6,59
1681343100,6,14
1681343400,6,49
1681343700,6,50
1681344000,6,25
1681344300,6,77
1681344600,6,51
1681344900,6,62
1681345200,6,52
1681345500,6,32
1681345800,6,62
1681346100,6,67
1681346400,6,70
1681346700,6,68
1681347000,6,37
1681347300,6,28
1681347600,6,22
1681347900,6,14
1681348200,6,0
1681348500,6,86
1681348800,6,90
1681349100,6,82
1681349400,6,65
1681349700,6,55
1681350000,6,42
1681350300,6,20
1681350600,6,41
1681350900,6,44
1681351200,6,41
1681351500,6,47
1681351800,6,61
1681352100,6,66
1681352400,6,55
1681352700,6,39
1681353000,6,67
1681353300,6,32
1681353600,6,73
1681353900,6,70
1681354200,6,35
1681354500,6,27
1681354800,6,16
1681355100,6,2
1681355400,6,12
1681355700,6,48
1681356000,6,87
1681356300,6,77
1681356600,6,65
1681356900,6,65
1681357200,6,59
1681357500,6,66
1681357800,6,4
1681358100,6,76
1681358400,6,73
1681358700,6,40
1681359000,6,31
1681359300,6,18
1681359600,6,45
1681359900,6,66
1681360200,6,73
1681360500,6,77
1681360800,6,69
1681361100,6,69
1681361400,6,33
1681361700,6,28
1681362000,6,10
1681362300,6,57
1681362600,6,101
1681362900,6,78
1681363200,6,77
1681363500,6,71
1681363800,6,36
1681364100,6,21
1681364400,6,12
1681364700,6,48
1681365000,6,100
1681365300,6,79
1681365600,6,79
1681365900,6,52
1681366200,6,38
1681366500,6,23
1681366800,6,14
1681367100,6,9
1681367400,6,91
1681367700,6,96
1681368000,6,80
1681368300,6,58
1681368600,6,42
1681368900,6,34
1681369200,6,31
1681369500,6,11
1681369800,6,35
1681370100,6,40
1681370400,6,46
1681370700,6,53
1681371000,6,53
1681371300,6,97
1681371600,6,58
1681371900,6,69
1681372200,6,63
1681372500,6,65
1681372800,6,54
1681373100,6,57
1681373400,6,62
1681373700,6,35
1681374000,6,59
1681374300,6,63
1681374600,6,66
1681374900,6,81
1681375200,6,61
1681375500,6,42
1681375800,6,36
1681376100,6,16
1681376400,6,11
1681376700,6,72
1681377000,6,87
1681377300,6,83
1681377600,6,63
1681377900,6,25
1681378200,6,54
1681378500,6,49
1681378800,6,64
1681379100,6,68
1681379400,6,69
1681379700,6,66
1681380000,6,33
1681380300,6,30
1681380600,6,22
1681380900,6,59
1681381200,6,64
1681381500,6,68
1681381800,6,44
1681382100,6,78
1681382400,6,61
1681382700,6,60
1681383000,6,59
1681383300,6,64
1681383600,6,69
1681383900,6,50
1681384200,6,70
1681384500,6,64
1681384800,6,86
1681385100,6,77
1681385400,6,63
1681385700,6,69
1681386000,6,72
1681386300,6,44
1681386600,6,66
1681386900,6,57
1681387200,6,46
1681387500,6,43
1681387800,6,25
1681388100,6,33
1681388400,6,56
1681388700,6,60
1681389000,6,73
1681389300,6,60
1681389600,6,89
1681389900,6,0
1681390200,6,88
1681390500,6,74
1681390800,6,75
1681391100,6,55
1681391400,6,63
1681391700,6,28
1681392000,6,36
1681392300,6,69
1681392600,6,53
1681392900,6,50
1681393200,6,43
1681393500,6,34
1681393800,6,41
1681394100,6,41
1681394400,6,60
1681394700,6,52
1681395000,6,56
1681395300,6,56
1681395600,6,47
1681395900,6,35
1681396200,6,27
1681396500,6,39
1681396800,6,58
1681397100,6,67
1681397400,6,57
1681397700,6,59
1681398000,6,56
1681398300,6,45
1681398600,6,28
1681398900,6,19
1681399200,6,10
1681399500,6,54
1681399800,6,107
1681400100,6,80
1681400400,6,78
1681400700,6,46
1681401000,6,63
1681401300,6,65
1681401600,6,72
1681401900,6,59
1681402200,6,62
1681402500,6,80
1681402800,6,57
1681403100,6,40
1681403400,6,33
1681403700,6,14
1681404000,6,12
1681404300,6,106
1681404600,6,90
1681404900,6,77
1681405200,6,75
1681405500,6,68
1681405800,6,35
1681406100,6,32
1681406400,6,33
1681406700,6,22
1681407000,6,38
1681407300,6,76
1681407600,6,70
1681407900,6,69
1681408200,6,60
1681408500,6,34
1681408800,6,34
1681409100,6,37
1681409400,6,35
1681409700,6,46
1681410000,6,69
1681410300,6,71
